"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","DLY-TAVG-NORMAL","meas_flag_DLY-TAVG-NORMAL","comp_flag_DLY-TAVG-NORMAL","years_DLY-TAVG-NORMAL","DLY-TMAX-NORMAL","meas_flag_DLY-TMAX-NORMAL","comp_flag_DLY-TMAX-NORMAL","years_DLY-TMAX-NORMAL","DLY-TMIN-NORMAL","meas_flag_DLY-TMIN-NORMAL","comp_flag_DLY-TMIN-NORMAL","years_DLY-TMIN-NORMAL","DLY-DUTR-NORMAL","meas_flag_DLY-DUTR-NORMAL","comp_flag_DLY-DUTR-NORMAL","years_DLY-DUTR-NORMAL","DLY-TAVG-STDDEV","meas_flag_DLY-TAVG-STDDEV","comp_flag_DLY-TAVG-STDDEV","years_DLY-TAVG-STDDEV","DLY-TMAX-STDDEV","meas_flag_DLY-TMAX-STDDEV","comp_flag_DLY-TMAX-STDDEV","years_DLY-TMAX-STDDEV","DLY-TMIN-STDDEV","meas_flag_DLY-TMIN-STDDEV","comp_flag_DLY-TMIN-STDDEV","years_DLY-TMIN-STDDEV","DLY-DUTR-STDDEV","meas_flag_DLY-DUTR-STDDEV","comp_flag_DLY-DUTR-STDDEV","years_DLY-DUTR-STDDEV","DLY-HTDD-NORMAL","meas_flag_DLY-HTDD-NORMAL","comp_flag_DLY-HTDD-NORMAL","years_DLY-HTDD-NORMAL","DLY-HTDD-BASE40","meas_flag_DLY-HTDD-BASE40","comp_flag_DLY-HTDD-BASE40","years_DLY-HTDD-BASE40","DLY-HTDD-BASE45","meas_flag_DLY-HTDD-BASE45","comp_flag_DLY-HTDD-BASE45","years_DLY-HTDD-BASE45","DLY-HTDD-BASE50","meas_flag_DLY-HTDD-BASE50","comp_flag_DLY-HTDD-BASE50","years_DLY-HTDD-BASE50","DLY-HTDD-BASE55","meas_flag_DLY-HTDD-BASE55","comp_flag_DLY-HTDD-BASE55","years_DLY-HTDD-BASE55","DLY-HTDD-BASE57","meas_flag_DLY-HTDD-BASE57","comp_flag_DLY-HTDD-BASE57","years_DLY-HTDD-BASE57","DLY-HTDD-BASE60","meas_flag_DLY-HTDD-BASE60","comp_flag_DLY-HTDD-BASE60","years_DLY-HTDD-BASE60","DLY-CLDD-NORMAL","meas_flag_DLY-CLDD-NORMAL","comp_flag_DLY-CLDD-NORMAL","years_DLY-CLDD-NORMAL","DLY-CLDD-BASE40","meas_flag_DLY-CLDD-BASE40","comp_flag_DLY-CLDD-BASE40","years_DLY-CLDD-BASE40","DLY-CLDD-BASE45","meas_flag_DLY-CLDD-BASE45","comp_flag_DLY-CLDD-BASE45","years_DLY-CLDD-BASE45","DLY-CLDD-BASE50","meas_flag_DLY-CLDD-BASE50","comp_flag_DLY-CLDD-BASE50","years_DLY-CLDD-BASE50","DLY-CLDD-BASE55","meas_flag_DLY-CLDD-BASE55","comp_flag_DLY-CLDD-BASE55","years_DLY-CLDD-BASE55","DLY-CLDD-BASE57","meas_flag_DLY-CLDD-BASE57","comp_flag_DLY-CLDD-BASE57","years_DLY-CLDD-BASE57","DLY-CLDD-BASE60","meas_flag_DLY-CLDD-BASE60","comp_flag_DLY-CLDD-BASE60","years_DLY-CLDD-BASE60","DLY-CLDD-BASE70","meas_flag_DLY-CLDD-BASE70","comp_flag_DLY-CLDD-BASE70","years_DLY-CLDD-BASE70","DLY-CLDD-BASE72","meas_flag_DLY-CLDD-BASE72","comp_flag_DLY-CLDD-BASE72","years_DLY-CLDD-BASE72","DLY-GRDD-BASE65","meas_flag_DLY-GRDD-BASE65","comp_flag_DLY-GRDD-BASE65","years_DLY-GRDD-BASE65","DLY-GRDD-BASE40","meas_flag_DLY-GRDD-BASE40","comp_flag_DLY-GRDD-BASE40","years_DLY-GRDD-BASE40","DLY-GRDD-BASE45","meas_flag_DLY-GRDD-BASE45","comp_flag_DLY-GRDD-BASE45","years_DLY-GRDD-BASE45","DLY-GRDD-BASE50","meas_flag_DLY-GRDD-BASE50","comp_flag_DLY-GRDD-BASE50","years_DLY-GRDD-BASE50","DLY-GRDD-BASE55","meas_flag_DLY-GRDD-BASE55","comp_flag_DLY-GRDD-BASE55","years_DLY-GRDD-BASE55","DLY-GRDD-BASE57","meas_flag_DLY-GRDD-BASE57","comp_flag_DLY-GRDD-BASE57","years_DLY-GRDD-BASE57","DLY-GRDD-BASE60","meas_flag_DLY-GRDD-BASE60","comp_flag_DLY-GRDD-BASE60","years_DLY-GRDD-BASE60","DLY-GRDD-BASE70","meas_flag_DLY-GRDD-BASE70","comp_flag_DLY-GRDD-BASE70","years_DLY-GRDD-BASE70","DLY-GRDD-BASE72","meas_flag_DLY-GRDD-BASE72","comp_flag_DLY-GRDD-BASE72","years_DLY-GRDD-BASE72","DLY-GRDD-TB4886","meas_flag_DLY-GRDD-TB4886","comp_flag_DLY-GRDD-TB4886","years_DLY-GRDD-TB4886","DLY-GRDD-TB5086","meas_flag_DLY-GRDD-TB5086","comp_flag_DLY-GRDD-TB5086","years_DLY-GRDD-TB5086","DLY-PRCP-PCTALL-GE001HI","meas_flag_DLY-PRCP-PCTALL-GE001HI","comp_flag_DLY-PRCP-PCTALL-GE001HI","years_DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","meas_flag_DLY-PRCP-PCTALL-GE010HI","comp_flag_DLY-PRCP-PCTALL-GE010HI","years_DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE025HI","meas_flag_DLY-PRCP-PCTALL-GE025HI","comp_flag_DLY-PRCP-PCTALL-GE025HI","years_DLY-PRCP-PCTALL-GE025HI","DLY-PRCP-PCTALL-GE050HI","meas_flag_DLY-PRCP-PCTALL-GE050HI","comp_flag_DLY-PRCP-PCTALL-GE050HI","years_DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","meas_flag_DLY-PRCP-PCTALL-GE100HI","comp_flag_DLY-PRCP-PCTALL-GE100HI","years_DLY-PRCP-PCTALL-GE100HI","DLY-PRCP-PCTALL-GE200HI","meas_flag_DLY-PRCP-PCTALL-GE200HI","comp_flag_DLY-PRCP-PCTALL-GE200HI","years_DLY-PRCP-PCTALL-GE200HI","DLY-PRCP-PCTALL-GE400HI","meas_flag_DLY-PRCP-PCTALL-GE400HI","comp_flag_DLY-PRCP-PCTALL-GE400HI","years_DLY-PRCP-PCTALL-GE400HI","DLY-PRCP-PCTALL-GE600HI","meas_flag_DLY-PRCP-PCTALL-GE600HI","comp_flag_DLY-PRCP-PCTALL-GE600HI","years_DLY-PRCP-PCTALL-GE600HI","DLY-PRCP-25PCTL","meas_flag_DLY-PRCP-25PCTL","comp_flag_DLY-PRCP-25PCTL","years_DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","meas_flag_DLY-PRCP-50PCTL","comp_flag_DLY-PRCP-50PCTL","years_DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","meas_flag_DLY-PRCP-75PCTL","comp_flag_DLY-PRCP-75PCTL","years_DLY-PRCP-75PCTL","MTD-PRCP-NORMAL","meas_flag_MTD-PRCP-NORMAL","comp_flag_MTD-PRCP-NORMAL","years_MTD-PRCP-NORMAL","YTD-PRCP-NORMAL","meas_flag_YTD-PRCP-NORMAL","comp_flag_YTD-PRCP-NORMAL","years_YTD-PRCP-NORMAL"
"USW00014762","02-27"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","02","27","99","    34.8"," ","R","15","    43.0"," ","R","15","    26.7"," ","R","15","    16.3"," ","R","15","    11.0"," ","R","15","    12.6"," ","R","15","    10.6"," ","R","15","     7.2"," ","R","15","    30.2"," ","R","15","     7.5"," ","R","15","    11.3"," ","R","15","    15.6"," ","R","15","    20.3"," ","R","15","    22.3"," ","R","15","    25.2"," ","R","15","     0.0","X","R","15","     2.3"," ","R","15","     1.2"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     2.3"," ","R","15","     1.2"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     1.6"," ","R","15","     1.3"," ","R","15","    43.5"," ","S","15","    23.6"," ","S","15","    14.4"," ","S","15","     6.5"," ","S","15","     1.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.12"," ","S","15","    0.32"," ","S","15","    2.66"," ","S","12","    5.44"," ","S","12"
"USW00014762","02-28"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","02","28","99","    35.2"," ","R","15","    43.4"," ","R","15","    27.0"," ","R","15","    16.4"," ","R","15","    11.0"," ","R","15","    12.6"," ","R","15","    10.5"," ","R","15","     7.2"," ","R","15","    29.8"," ","R","15","     7.2"," ","R","15","    11.0"," ","R","15","    15.3"," ","R","15","    20.0"," ","R","15","    21.9"," ","R","15","    24.9"," ","R","15","     0.0","X","R","15","     2.4"," ","R","15","     1.2"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     2.4"," ","R","15","     1.2"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     1.6"," ","R","15","     1.3"," ","R","15","    43.4"," ","S","15","    23.7"," ","S","15","    14.5"," ","S","15","     6.5"," ","S","15","     1.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.12"," ","S","15","    0.32"," ","S","15","    2.76"," ","S","12","    5.54"," ","S","12"
"USW00014762","02-29"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","02","29","99","    35.4"," ","R","15","    43.6"," ","R","15","    27.2"," ","R","15","    16.5"," ","R","15","    11.0"," ","R","15","    12.5"," ","R","15","    10.5"," ","R","15","     7.2"," ","R","15","    29.6"," ","R","15","     7.0"," ","R","15","    10.8"," ","R","15","    15.1"," ","R","15","    19.8"," ","R","15","    21.8"," ","R","15","    24.7"," ","R","15","     0.0","X","R","15","     2.4"," ","R","15","     1.2"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     2.4"," ","R","15","     1.2"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     1.7"," ","R","15","     1.3"," ","R","15","    43.4"," ","S","15","    23.8"," ","S","15","    14.6"," ","S","15","     6.5"," ","S","15","     1.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.12"," ","S","15","    0.32"," ","S","15","-9999.00","M"," "," 0","-9999.00","M"," "," 0"
"USW00014762","03-01"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","03","01","99","    35.6"," ","R","15","    43.8"," ","R","15","    27.3"," ","R","15","    16.5"," ","R","15","    11.0"," ","R","15","    12.5"," ","R","15","    10.5"," ","R","15","     7.2"," ","R","15","    29.4"," ","R","15","     6.9"," ","R","15","    10.7"," ","R","15","    14.9"," ","R","15","    19.6"," ","R","15","    21.6"," ","R","15","    24.5"," ","R","15","     0.0","X","R","15","     2.4"," ","R","15","     1.2"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     2.4"," ","R","15","     1.2"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     1.7"," ","R","15","     1.4"," ","R","15","    43.4"," ","S","15","    23.9"," ","S","15","    14.6"," ","S","15","     6.5"," ","S","15","     1.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.12"," ","S","15","    0.33"," ","S","15","    0.11"," ","S","15","    5.65"," ","S","15"
"USW00014762","03-02"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","03","02","99","    35.9"," ","R","15","    44.2"," ","R","15","    27.6"," ","R","15","    16.6"," ","R","15","    10.9"," ","R","15","    12.5"," ","R","15","    10.4"," ","R","15","     7.2"," ","R","15","    29.1"," ","R","15","     6.6"," ","R","15","    10.3"," ","R","15","    14.6"," ","R","15","    19.3"," ","R","15","    21.2"," ","R","15","    24.1"," ","R","15","     0.0","X","R","15","     2.5"," ","R","15","     1.3"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     2.5"," ","R","15","     1.3"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     1.8"," ","R","15","     1.4"," ","R","15","    43.4"," ","S","15","    23.9"," ","S","15","    14.7"," ","S","15","     6.5"," ","S","15","     1.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.13"," ","S","15","    0.33"," ","S","15","    0.22"," ","S","15","    5.76"," ","S","15"
"USW00014762","03-03"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","03","03","99","    36.3"," ","R","15","    44.6"," ","R","15","    27.9"," ","R","15","    16.7"," ","R","15","    10.9"," ","R","15","    12.5"," ","R","15","    10.4"," ","R","15","     7.2"," ","R","15","    28.7"," ","R","15","     6.3"," ","R","15","    10.0"," ","R","15","    14.2"," ","R","15","    18.9"," ","R","15","    20.8"," ","R","15","    23.8"," ","R","15","     0.0","X","R","15","     2.6"," ","R","15","     1.3"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     2.6"," ","R","15","     1.3"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     1.8"," ","R","15","     1.5"," ","R","15","    43.4"," ","S","15","    24.0"," ","S","15","    14.7"," ","S","15","     6.5"," ","S","15","     1.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.13"," ","S","15","    0.33"," ","S","15","    0.32"," ","S","15","    5.86"," ","S","15"
"USW00014762","03-04"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","03","04","99","    36.7"," ","R","15","    45.1"," ","R","15","    28.2"," ","R","15","    16.8"," ","R","15","    10.9"," ","R","15","    12.5"," ","R","15","    10.3"," ","R","15","     7.3"," ","R","15","    28.3"," ","R","15","     6.0"," ","R","15","     9.7"," ","R","15","    13.9"," ","R","15","    18.5"," ","R","15","    20.5"," ","R","15","    23.4"," ","R","15","     0.0","X","R","15","     2.7"," ","R","15","     1.3"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     2.7"," ","R","15","     1.3"," ","R","15","     0.5"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     1.9"," ","R","15","     1.5"," ","R","15","    43.4"," ","S","15","    24.1"," ","S","15","    14.7"," ","S","15","     6.5"," ","S","15","     1.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.13"," ","S","15","    0.33"," ","S","15","    0.42"," ","S","15","    5.96"," ","S","15"
"USW00014762","03-05"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","03","05","99","    37.0"," ","R","15","    45.5"," ","R","15","    28.6"," ","R","15","    16.9"," ","R","15","    10.9"," ","R","15","    12.5"," ","R","15","    10.3"," ","R","15","     7.3"," ","R","15","    28.0"," ","R","15","     5.8"," ","R","15","     9.4"," ","R","15","    13.5"," ","R","15","    18.2"," ","R","15","    20.1"," ","R","15","    23.0"," ","R","15","     0.0","X","R","15","     2.8"," ","R","15","     1.4"," ","R","15","     0.6"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.0","X","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     2.8"," ","R","15","     1.4"," ","R","15","     0.6"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.0","X","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     2.0"," ","R","15","     1.6"," ","R","15","    43.5"," ","S","15","    24.2"," ","S","15","    14.7"," ","S","15","     6.5"," ","S","15","     1.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.13"," ","S","15","    0.33"," ","S","15","    0.53"," ","S","15","    6.07"," ","S","15"
"USW00014762","03-06"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","03","06","99","    37.4"," ","R","15","    45.9"," ","R","15","    28.9"," ","R","15","    17.1"," ","R","15","    10.8"," ","R","15","    12.5"," ","R","15","    10.3"," ","R","15","     7.3"," ","R","15","    27.6"," ","R","15","     5.6"," ","R","15","     9.1"," ","R","15","    13.2"," ","R","15","    17.8"," ","R","15","    19.7"," ","R","15","    22.6"," ","R","15","     0.0","X","R","15","     3.0"," ","R","15","     1.5"," ","R","15","     0.6"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.0","X","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     3.0"," ","R","15","     1.5"," ","R","15","     0.6"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.0","X","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     2.1"," ","R","15","     1.7"," ","R","15","    43.5"," ","S","15","    24.4"," ","S","15","    14.8"," ","S","15","     6.5"," ","S","15","     1.2"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.13"," ","S","15","    0.33"," ","S","15","    0.64"," ","S","15","    6.18"," ","S","15"
"USW00014762","03-07"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","03","07","99","    37.8"," ","R","15","    46.4"," ","R","15","    29.2"," ","R","15","    17.2"," ","R","15","    10.8"," ","R","15","    12.5"," ","R","15","    10.2"," ","R","15","     7.3"," ","R","15","    27.2"," ","R","15","     5.4"," ","R","15","     8.9"," ","R","15","    12.9"," ","R","15","    17.5"," ","R","15","    19.4"," ","R","15","    22.3"," ","R","15","     0.0","X","R","15","     3.2"," ","R","15","     1.7"," ","R","15","     0.7"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     3.2"," ","R","15","     1.7"," ","R","15","     0.7"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     2.2"," ","R","15","     1.8"," ","R","15","    43.6"," ","S","15","    24.5"," ","S","15","    14.8"," ","S","15","     6.5"," ","S","15","     1.3"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.13"," ","S","15","    0.33"," ","S","15","    0.74"," ","S","15","    6.28"," ","S","15"
"USW00014762","03-08"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","03","08","99","    38.2"," ","R","15","    46.8"," ","R","15","    29.5"," ","R","15","    17.3"," ","R","15","    10.8"," ","R","15","    12.5"," ","R","15","    10.2"," ","R","15","     7.3"," ","R","15","    26.8"," ","R","15","     5.2"," ","R","15","     8.6"," ","R","15","    12.6"," ","R","15","    17.1"," ","R","15","    19.0"," ","R","15","    21.9"," ","R","15","     0.0","X","R","15","     3.3"," ","R","15","     1.8"," ","R","15","     0.8"," ","R","15","     0.3"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     3.3"," ","R","15","     1.8"," ","R","15","     0.8"," ","R","15","     0.3"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     2.3"," ","R","15","     1.8"," ","R","15","    43.7"," ","S","15","    24.7"," ","S","15","    14.9"," ","S","15","     6.6"," ","S","15","     1.3"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.13"," ","S","15","    0.34"," ","S","15","    0.85"," ","S","15","    6.39"," ","S","15"
"USW00014762","03-09"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","03","09","99","    38.5"," ","R","15","    47.2"," ","R","15","    29.8"," ","R","15","    17.4"," ","R","15","    10.7"," ","R","15","    12.4"," ","R","15","    10.1"," ","R","15","     7.3"," ","R","15","    26.5"," ","R","15","     5.0"," ","R","15","     8.4"," ","R","15","    12.3"," ","R","15","    16.8"," ","R","15","    18.7"," ","R","15","    21.5"," ","R","15","     0.0","X","R","15","     3.5"," ","R","15","     1.9"," ","R","15","     0.9"," ","R","15","     0.3"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     3.5"," ","R","15","     1.9"," ","R","15","     0.9"," ","R","15","     0.3"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     2.4"," ","R","15","     1.9"," ","R","15","    43.8"," ","S","15","    24.9"," ","S","15","    14.9"," ","S","15","     6.6"," ","S","15","     1.3"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.13"," ","S","15","    0.34"," ","S","15","    0.95"," ","S","15","    6.49"," ","S","15"
"USW00014762","03-10"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","03","10","99","    38.9"," ","R","15","    47.7"," ","R","15","    30.1"," ","R","15","    17.6"," ","R","15","    10.7"," ","R","15","    12.4"," ","R","15","    10.1"," ","R","15","     7.3"," ","R","15","    26.1"," ","R","15","     4.8"," ","R","15","     8.1"," ","R","15","    12.0"," ","R","15","    16.5"," ","R","15","    18.3"," ","R","15","    21.2"," ","R","15","     0.0","X","R","15","     3.7"," ","R","15","     2.0"," ","R","15","     0.9"," ","R","15","     0.4"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     3.7"," ","R","15","     2.0"," ","R","15","     0.9"," ","R","15","     0.4"," ","R","15","     0.2"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     2.5"," ","R","15","     2.1"," ","R","15","    43.9"," ","S","15","    25.0"," ","S","15","    14.9"," ","S","15","     6.6"," ","S","15","     1.3"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.14"," ","S","15","    0.34"," ","S","15","    1.06"," ","S","15","    6.60"," ","S","15"
"USW00014762","03-11"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","03","11","99","    39.3"," ","R","15","    48.1"," ","R","15","    30.4"," ","R","15","    17.7"," ","R","15","    10.7"," ","R","15","    12.3"," ","R","15","    10.1"," ","R","15","     7.3"," ","R","15","    25.7"," ","R","15","     4.6"," ","R","15","     7.9"," ","R","15","    11.8"," ","R","15","    16.1"," ","R","15","    18.0"," ","R","15","    20.8"," ","R","15","     0.0","X","R","15","     3.9"," ","R","15","     2.2"," ","R","15","     1.0"," ","R","15","     0.4"," ","R","15","     0.3"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     3.9"," ","R","15","     2.2"," ","R","15","     1.0"," ","R","15","     0.4"," ","R","15","     0.3"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     2.7"," ","R","15","     2.2"," ","R","15","    44.0"," ","S","15","    25.1"," ","S","15","    14.9"," ","S","15","     6.6"," ","S","15","     1.4"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.14"," ","S","15","    0.34"," ","S","15","    1.17"," ","S","15","    6.71"," ","S","15"
"USW00014762","03-12"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","03","12","99","    39.7"," ","R","15","    48.6"," ","R","15","    30.8"," ","R","15","    17.8"," ","R","15","    10.6"," ","R","15","    12.3"," ","R","15","    10.1"," ","R","15","     7.3"," ","R","15","    25.3"," ","R","15","     4.4"," ","R","15","     7.6"," ","R","15","    11.5"," ","R","15","    15.8"," ","R","15","    17.6"," ","R","15","    20.5"," ","R","15","     0.0","X","R","15","     4.1"," ","R","15","     2.3"," ","R","15","     1.1"," ","R","15","     0.5"," ","R","15","     0.3"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     4.1"," ","R","15","     2.3"," ","R","15","     1.1"," ","R","15","     0.5"," ","R","15","     0.3"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     2.8"," ","R","15","     2.3"," ","R","15","    44.1"," ","S","15","    25.2"," ","S","15","    14.9"," ","S","15","     6.6"," ","S","15","     1.4"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.14"," ","S","15","    0.34"," ","S","15","    1.27"," ","S","15","    6.81"," ","S","15"
"USW00014762","03-13"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","03","13","99","    40.0"," ","R","15","    49.0"," ","R","15","    31.1"," ","R","15","    17.9"," ","R","15","    10.6"," ","R","15","    12.3"," ","R","15","    10.0"," ","R","15","     7.3"," ","R","15","    25.0"," ","R","15","     4.2"," ","R","15","     7.4"," ","R","15","    11.2"," ","R","15","    15.5"," ","R","15","    17.3"," ","R","15","    20.1"," ","R","15","     0.0","X","R","15","     4.3"," ","R","15","     2.4"," ","R","15","     1.2"," ","R","15","     0.5"," ","R","15","     0.4"," ","R","15","     0.2"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     4.3"," ","R","15","     2.4"," ","R","15","     1.2"," ","R","15","     0.5"," ","R","15","     0.4"," ","R","15","     0.2"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     2.9"," ","R","15","     2.4"," ","R","15","    44.2"," ","S","15","    25.3"," ","S","15","    14.9"," ","S","15","     6.5"," ","S","15","     1.4"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.03"," ","S","15","    0.14"," ","S","15","    0.34"," ","S","15","    1.37"," ","S","15","    6.91"," ","S","15"
